,names,scores,pvals,pvals_adj
599,ZNF117,0.046676736,0.9627708725,1
600,SLC25A28,0.046214588,0.9631392141,1
601,ZNF350,0.045983516,0.9633233878,1
602,RBM5,0.04558739,0.9636391188,1
603,MGAT5,0.045158256,0.9639811671,1
604,TRIM39,0.0437058,0.9651389178,1
605,DHX57,0.04294656,0.9657441351,1
606,CNOT10,0.04238538,0.9661914823,1
607,PPARA,0.04165915,0.9667704181,1
608,TMEM181,0.04152711,0.966875681,1
609,NDUFAF7,0.039678525,0.9683494218,1
610,SIN3B,0.039480463,0.9685073291,1
611,FAM161A,0.038622193,0.9691916082,1
612,TOP3A,0.038094025,0.9696127144,1
613,APEX2,0.037235755,0.97029703,1
614,BBS9,0.037169736,0.9703496705,1
615,ARHGAP23,0.037037693,0.970454952,1
616,POC5,0.036443505,0.9709287253,1
617,TNKS,0.0345289,0.9724553968,1
618,CPNE8,0.032482255,0.9740874675,1
619,PDK1,0.031987097,0.9744823399,1
620,INPP5A,0.031656995,0.9747455916,1
621,GSE1,0.031590972,0.9747982423,1
622,CDR2L,0.031458933,0.9749035439,1
623,ADCY5,0.031194847,0.9751141486,1
624,VPS18,0.031062806,0.9752194516,1
625,LRRC45,0.030798722,0.9754300589,1
626,AHCYL2,0.030798722,0.9754300589,1
627,ATAD5,0.03060066,0.9755880155,1
628,APAF1,0.030369587,0.9757722994,1
629,WDR90,0.030270556,0.9758512786,1
630,NFATC1,0.029940452,0.9761145443,1
631,UBE3C,0.028587025,0.9771939606,1
632,TMEM41B,0.027860796,0.977773177,1
633,LCAT,0.027101556,0.9783787339,1
634,WDR48,0.025451034,0.9796952045,1
635,CKMT2-AS1,0.025285983,0.9798268546,1
636,RP11-420G6.4,0.024757816,0.9802481388,1
637,GCLC,0.024757816,0.9802481388,1
638,ATG2B,0.024427712,0.9805114442,1
639,SIK3,0.022909231,0.981722676,1
640,NYNRIN,0.02109366,0.9831709431,1
641,ATP11A,0.020730544,0.9834606033,1
642,PLCD3,0.020301409,0.9838029318,1
643,NISCH,0.020169368,0.9839082642,1
644,UBA7,0.019740231,0.9842505966,1
645,AP1M1,0.019674212,0.9843032634,1
646,ADCK3,0.019674212,0.9843032634,1
647,LMLN,0.01960819,0.9843559303,1
648,LINC00926,0.019080024,0.9847772675,1
649,MBD5,0.018749919,0.9850406055,1
650,ZNF432,0.018551856,0.985198609,1
651,PCDHB10,0.018353794,0.9853566131,1
652,DNAJC11,0.018320784,0.9853829472,1
653,CRY1,0.016967356,0.9864626578,1
654,CARS,0.016934346,0.9864889925,1
655,BROX,0.016769294,0.9866206663,1
656,SPG7,0.01650521,0.9868313452,1
657,GNL3L,0.01416147,0.9887011588,1
658,CROT,0.013006106,0.9896229214,1
659,SEPT8,0.0125439605,0.9899916304,1
660,ZNF251,0.012477939,0.9900443033,1
661,DGCR8,0.011817731,0.9905710345,1
662,TRIM38,0.0067011155,0.9946533234,1
663,BCYRN1,0.0066020843,0.9947323372,1
664,FAM193B,0.0066020843,0.9947323372,1
665,EDNRB,0.0065360633,0.9947850131,1
666,LINC01011,0.0059088655,0.995285435,1
667,MTMR1,0.0058428445,0.9953381111,1
668,WWP1,0.0055457507,0.9955751538,1
669,TOE1,0.005248657,0.9958121969,1
670,KLHL2,0.005182636,0.9958648732,1
671,FIGN,0.004918553,0.9960755785,1
672,SLC27A1,0.004918553,0.9960755785,1
673,MBOAT2,0.004852532,0.9961282549,1
674,FAM160B1,0.004522428,0.9963916371,1
675,ZSCAN30,0.0042913547,0.9965760048,1
676,MFSD8,0.0034991046,0.9972081241,1
677,C18orf25,0.0030369586,0.9975768612,1
678,PSEN2,0.0029379274,0.9976558764,1
679,FNIP1,0.00013204168,0.999894646,1
680,SLTM,0,1,1
681,TMED8,-0.00019806252,0.999841969,1
682,CACNB3,-0.00039612505,0.9996839379,1
683,DEDD,-0.0009903127,0.999209845,1
684,GTF3C2,-0.0016505211,0.9986830753,1
685,ZNF662,-0.0018485836,0.9985250445,1
686,MEMO1,-0.002046646,0.9983670138,1
687,EHBP1L1,-0.002508792,0.9979982757,1
688,NBPF12,-0.003367063,0.9973134775,1
689,ARIH1,-0.0036971672,0.9970500941,1
690,LTB4R,-0.0067671365,0.9946006476,1
691,NAPB,-0.0068661678,0.9945216339,1
692,PIGL,-0.0068661678,0.9945216339,1
693,EBLN2,-0.007130251,0.994310931,1
694,LINC00961,-0.007262293,0.9942055797,1
695,LINC00924,-0.007262293,0.9942055797,1
696,SMAD7,-0.0074603553,0.994047553,1
697,KLF12,-0.007922501,0.9936788248,1
698,EXOC6B,-0.008945825,0.9928623602,1
699,MAGT1,-0.009242918,0.9926253235,1
700,FGF2,-0.009275928,0.9925989861,1
701,SLC27A3,-0.010497314,0.9916245091,1
702,TSPYL5,-0.011685689,0.9906763813,1
703,TBC1D17,-0.015250814,0.9878320822,1
704,KRBOX4,-0.015316836,0.9877794113,1
705,ERAP1,-0.01564694,0.9875160578,1
706,MESDC1,-0.015778981,0.9874107168,1
707,CUL4A,-0.016571231,0.9867786754,1
708,NRP2,-0.01789165,0.9857252917,1
709,MCC,-0.018650888,0.9851196072,1
710,TMEM62,-0.018980993,0.9848562687,1
711,ACSS2,-0.019245075,0.9846455992,1
712,ABCG1,-0.019278087,0.9846192656,1
713,DDX26B,-0.019674212,0.9843032634,1
714,SLC37A4,-0.019707222,0.98427693,1
715,FAM174B,-0.019905284,0.98411893,1
716,DUS2,-0.02036743,0.9837502657,1
717,RRNAD1,-0.0218529,0.9825652971,1
718,SERPINB9,-0.024031587,0.9808274135,1
719,ADARB1,-0.024790827,0.9802218084,1
720,AP1B1,-0.025352003,0.9797741945,1
721,PIAS2,-0.025616087,0.9795635549,1
722,NUP205,-0.025748128,0.9794582356,1
723,AVL9,-0.027926816,0.9777205205,1
724,ENPP1,-0.028421972,0.9773255997,1
725,PRTG,-0.028653046,0.9771413052,1
726,AASS,-0.030105503,0.9759829111,1
727,PPP1R12C,-0.031822044,0.9746139654,1
728,RP11-127B20.3,-0.032020107,0.9744560148,1
729,DSTYK,-0.032020107,0.9744560148,1
730,PTH1R,-0.03215215,0.974350715,1
731,CCDC132,-0.032350212,0.9741927662,1
732,HYAL1,-0.032416232,0.9741401168,1
733,ABCA3,-0.033538587,0.9732450944,1
734,AKNA,-0.03363762,0.9731661235,1
735,CTB-167B5.2,-0.033868693,0.9729818589,1
736,TBC1D22A,-0.034363847,0.9725870112,1
737,TBC1D5,-0.0361134,0.971191937,1
738,PCGF2,-0.039480463,0.9685073291,1
739,HS2ST1,-0.04152711,0.966875681,1
740,RP13-188A5.1,-0.042781506,0.9658757067,1
741,TRIM41,-0.04472912,0.964323222,1
742,PCBP1-AS1,-0.04482815,0.9642442856,1
743,AL354822.1,-0.044861164,0.9642179736,1
744,INPP5F,-0.045125246,0.9640074787,1
745,SMG5,-0.045917496,0.9633760092,1
746,EFNB1,-0.04604954,0.9632707665,1
747,ZC3H7B,-0.04618158,0.9631655245,1
748,AP2A2,-0.046676736,0.9627708725,1
749,DMTF1,-0.050373904,0.9598244326,1
750,FES,-0.05093508,0.9593772521,1
751,ERMARD,-0.051760342,0.958719657,1
752,MYO1D,-0.052816674,0.9578779762,1
753,ITCH,-0.053773977,0.9571152436,1
754,CCDC92,-0.053873006,0.9570363425,1
755,HIF1AN,-0.054335155,0.9566681427,1
756,BCOR,-0.054467194,0.9565629444,1
757,DICER1,-0.05565557,0.9556161946,1
758,C7orf60,-0.056183737,0.9551954368,1
759,CLYBL,-0.05710803,0.954459141,1
760,RBM10,-0.058065332,0.9536965898,1
761,MTF1,-0.058065332,0.9536965898,1
762,TEX2,-0.058362424,0.9534599446,1
763,ZNF827,-0.058461457,0.9533810637,1
764,EDC3,-0.058494467,0.9533547702,1
765,VTI1A,-0.058593497,0.95327589,1
766,GRAMD4,-0.05872554,0.9531707171,1
767,IGF1R,-0.05882457,0.9530918379,1
768,TTC39B,-0.05948478,0.9525659887,1
769,PMS2,-0.06024402,0.9519612876,1
770,HERC2,-0.060739174,0.9515669322,1
771,LZTS2,-0.061267342,0.9511462995,1
772,KIAA1429,-0.062092602,0.9504890882,1
773,AP1G1,-0.06262077,0.9500684907,1
774,DDAH1,-0.062983885,0.9497793379,1
775,ZNF512B,-0.063049905,0.9497267654,1
776,FANCM,-0.06331399,0.9495164775,1
777,SFMBT2,-0.06344603,0.9494113348,1
778,CDK5RAP1,-0.06351205,0.9493587639,1
779,ACTA1,-0.063842155,0.9490959122,1
780,ALG9,-0.063974194,0.9489907732,1
781,GDPD3,-0.06417226,0.9488330662,1
782,ZNF441,-0.0643043,0.9487279293,1
783,YARS,-0.064502366,0.9485702257,1
784,SEC24B,-0.064766444,0.9483599573,1
785,EEF2K,-0.06559171,0.9477028919,1
786,KIN,-0.066086866,0.9473086697,1
787,JUP,-0.06783642,0.9459158552,1
788,KMT2D,-0.068727694,0.9452063714,1
789,USP40,-0.06882673,0.9451275426,1
790,HIST1H2AC,-0.06955296,0.9445494808,1
791,AMIGO2,-0.07027919,0.9439714482,1
792,PPP1R35,-0.07041123,0.9438663545,1
793,ARRB1,-0.07057628,0.9437349888,1
794,ANKZF1,-0.070906386,0.943472262,1
795,DDHD1,-0.07321712,0.9416333478,1
796,PEAR1,-0.0744385,0.9406614754,1
797,COX15,-0.074933656,0.9402674982,1
798,AP4S1,-0.07513172,0.9401099114,1
799,ABCB10,-0.07532978,0.9399523269,1
800,CIC,-0.07562687,0.9397159546,1
801,RP11-110I1.13,-0.07638612,0.9391119163,1
802,DDX51,-0.076518156,0.9390068697,1
803,NARFL,-0.076518156,0.9390068697,1
804,ALG11,-0.07678224,0.9387967798,1
805,ZNF415,-0.07684826,0.9387442579,1
806,PPARD,-0.07691428,0.9386917364,1
807,WHSC1,-0.077376425,0.9383240929,1
808,PPP2R5B,-0.07783857,0.9379564626,1
809,ACER3,-0.07843276,0.9374838145,1
810,WDFY3,-0.07988522,0.9363285456,1
811,TAF1C,-0.08034737,0.9359609881,1
812,RNF19B,-0.08226197,0.9344383958,1
813,FGFR1OP,-0.08232799,0.9343858969,1
814,DVL1,-0.082493044,0.9342546508,1
815,SYNJ1,-0.08259207,0.934175904,1
816,PYGB,-0.082922176,0.9339134193,1
817,ZNF205,-0.082988195,0.9338609232,1
818,GRIPAP1,-0.083285294,0.9336246945,1
819,TMEM63B,-0.08338432,0.9335459529,1
820,BTBD7,-0.08368142,0.9333097319,1
821,RP5-1085F17.3,-0.083714426,0.9332834855,1
822,FAM43A,-0.08374744,0.9332572391,1
823,DUSP7,-0.084440656,0.9327060828,1
824,TLR4,-0.0845727,0.9326011043,1
825,MTMR6,-0.08496883,0.9322861758,1
826,BTN2A2,-0.08516689,0.9321287156,1
827,MVD,-0.08526592,0.9320499864,1
828,SOCS5,-0.08526592,0.9320499864,1
829,CRYBG3.1,-0.08549699,0.9318662877,1
830,CALCRL,-0.08661935,0.9309740885,1
831,ZBTB46,-0.08665235,0.9309478487,1
832,ANKRD50,-0.0880718,0.9298196067,1
833,LSM14B,-0.08826987,0.9296621888,1
834,INADL,-0.08859997,0.9293998316,1
835,MARS,-0.0889961,0.9290850132,1
836,GPD1L,-0.08959028,0.9286128064,1
837,MFSD1,-0.09044855,0.9279307743,1
838,PLAA,-0.09051458,0.9278783125,1
839,RNF220,-0.0909107,0.9275635481,1
840,PHF21A,-0.092066064,0.9266455504,1
841,SKP2,-0.09490496,0.9243903161,1
842,FIGNL1,-0.09569721,0.9237610561,1
843,CDC14A,-0.09622538,0.9233415759,1
844,TMEM8A,-0.09642344,0.9231842763,1
845,ANKRD6,-0.096687526,0.9229745482,1
846,FBXL7,-0.098338045,0.9216638693,1
847,RAB4B,-0.09837106,0.9216376579,1
848,S100B,-0.09903126,0.9211134474,1
849,PHTF1,-0.09936137,0.9208513551,1
850,CHST7,-0.09995556,0.9203796104,1
851,DPY19L4,-0.100351684,0.9200651296,1
852,USP25,-0.10074781,0.9197506612,1
853,ZHX3,-0.10154006,0.9191217622,1
854,DNM3,-0.10173812,0.9189645453,1
855,ARHGAP28,-0.10206822,0.9187025242,1
856,FAM63A,-0.10206822,0.9187025242,1
857,BTAF1,-0.10213424,0.9186501211,1
858,CTD-2536I1.1,-0.10239833,0.918440512,1
859,PGM5-AS1,-0.102728434,0.9181785086,1
860,EVA1A,-0.10279445,0.918126109,1
861,DPH7,-0.10437895,0.9168686255,1
862,ASAP2,-0.1064256,0.9152446843,1
863,FAM222B,-0.10728387,0.9145637815,1
864,ATHL1,-0.10774601,0.9141971675,1
865,DPP8,-0.10804311,0.9139614967,1
866,AGO4,-0.108571276,0.9135425451,1
867,MGAT4B,-0.10873633,0.9134116277,1
868,RAB33B,-0.10900041,0.9132021646,1
869,CCNT1,-0.10939653,0.9128879814,1
870,MAPK8IP3,-0.109924704,0.9124690915,1
871,CD14,-0.11048588,0.9120240477,1
872,PYROXD1,-0.11111308,0.9115266785,1
873,N4BP1,-0.112598546,0.9103488374,1
874,USP37,-0.113885954,0.909328201,1
875,MUTYH,-0.11395197,0.9092758647,1
876,ZNF449,-0.11408401,0.9091711933,1
877,FAM173B,-0.11408401,0.9091711933,1
878,MAP2K5,-0.11415004,0.9091188581,1
879,TRIO,-0.11421606,0.9090665234,1
880,DAPK1,-0.11441412,0.9089095216,1
881,ZNF107,-0.114546165,0.9088048557,1
882,FAF1,-0.114612184,0.9087525233,1
883,AGPAT5,-0.115041316,0.9084123726,1
884,WDR7,-0.11520637,0.9082815499,1
885,ZDHHC14,-0.116130665,0.9075489887,1
886,GTF3C1,-0.11738506,0.9065549245,1
887,ATG4B,-0.11781419,0.9062148834,1
888,LEMD2,-0.11926665,0.905064103,1
889,ASL,-0.11969579,0.9047241378,1
890,HERC5,-0.119794816,0.9046456867,1
891,FBXO33,-0.120091915,0.9044103392,1
892,GALNT1,-0.12035599,0.9042011484,1
893,LZTS1,-0.120521046,0.9040704076,1
894,UPRT,-0.12078513,0.9038612276,1
895,SWSAP1,-0.12197351,0.9029200006,1
896,RNF25,-0.12256769,0.9024494382,1
897,SIAH2,-0.12276576,0.9022925916,1
898,SLC2A8,-0.12408617,0.9012470458,1
899,FGD5,-0.124119185,0.9012209093,1
900,FOXK2,-0.12570368,0.8999664858,1
901,ADCK5,-0.12642992,0.899391625,1
902,DOT1L,-0.12662798,0.8992348539,1
903,TSR3,-0.12676002,0.899130342,1
904,SLC30A6,-0.12682603,0.8990780867,1
905,C10orf88,-0.12689206,0.8990258319,1
906,FAM21A,-0.12728818,0.898712312,1
907,DNASE1L3,-0.12742023,0.8986078089,1
908,AGPAT3,-0.12748624,0.8985555581,1
909,ZNF789,-0.12775034,0.8983465589,1
910,C2orf42,-0.12794839,0.8981898141,1
911,NUPL1,-0.12794839,0.8981898141,1
912,CYP4X1,-0.12841053,0.8978240918,1
913,RP11-421L21.3,-0.12913677,0.8972494293,1
914,CYB561A3,-0.13111739,0.8956824424,1
915,ABHD12,-0.13220674,0.8948207728,1
916,ZNF611,-0.13263588,0.8944813611,1
917,FAM76B,-0.13273491,0.8944030381,1
918,FAM188A,-0.13346113,0.8938287008,1
919,YEATS2,-0.13415435,0.8932805217,1
920,FAM26E,-0.13554078,0.8921843166,1
921,BAK1,-0.1365641,0.8913753449,1
922,COMTD1,-0.13663013,0.891323157,1
923,HERC4,-0.13745539,0.8906708487,1
924,TSC2,-0.1381156,0.8901490552,1
925,HK1,-0.13818163,0.8900968785,1
926,ZNF200,-0.13930398,0.8892099471,1
927,LNX2,-0.13976613,0.8888447803,1
928,PRUNE,-0.14042634,0.8883231544,1
929,TFEB,-0.14069042,0.8881145175,1
930,OSBPL10,-0.1409545,0.8879058884,1
931,KDM1A,-0.14135063,0.8875929593,1
932,VSIG10,-0.14247298,0.8867064223,1
933,ATOH8,-0.14267103,0.8865499892,1
934,CELF1,-0.14273706,0.8864978459,1
935,DISP1,-0.1428691,0.8863935606,1
936,PCNX,-0.14303416,0.8862632068,1
937,FURIN,-0.14385942,0.8856114841,1
938,LRP5,-0.14593907,0.8839694868,1
939,SUZ12,-0.1463352,0.8836567817,1
940,RABEP2,-0.14659928,0.8834483217,1
941,FAM98C,-0.14716046,0.8830053711,1
942,KIAA0947,-0.14755659,0.882692722,1
943,WDR83,-0.148877,0.8816506907,1
944,ZNF678,-0.15178192,0.8793589454,1
945,ZDHHC13,-0.15244213,0.8788382344,1
946,PAXBP1,-0.15257417,0.8787340985,1
947,GATSL3,-0.15303631,0.8783696393,1
948,CDH23,-0.15310234,0.8783175758,1
949,TRAF6,-0.15323438,0.8782134504,1
950,LMF2,-0.15356448,0.8779531461,1
951,ATAD2B,-0.15382856,0.8777449122,1
952,RABL6,-0.1539606,0.8776407984,1
953,TRIM56,-0.1542247,0.8774325771,1
954,EIF4G3,-0.15442275,0.8772764168,1
955,PAG1,-0.15448877,0.8772243644,1
956,NFS1,-0.15673348,0.8754549002,1
957,CA5B,-0.15686552,0.8753508334,1
958,SLC9B2,-0.15821895,0.874284273,1
959,SPATA7,-0.15828496,0.8742322515,1
960,RPS6KA4,-0.15864809,0.8739461429,1
961,SNX19,-0.15878013,0.8738421075,1
962,RP11-617D20.1,-0.1590112,0.8736600508,1
963,MANEA-AS1,-0.15907721,0.8736080358,1
964,DCAF17,-0.15920927,0.8735040075,1
965,TRIM68,-0.15920927,0.8735040075,1
966,TNFRSF10D,-0.15957238,0.873217941,1
967,ZDHHC17,-0.16148698,0.871709865,1
968,STAT5A,-0.16274138,0.8707220677,1
969,PCGF3,-0.16293944,0.8705661181,1
970,CHML,-0.1640618,0.8696824989,1
971,PRKCE,-0.16445792,0.869370672,1
972,PCMTD2,-0.16458996,0.8692667343,1
973,MSL3,-0.16511813,0.8688510059,1
974,SAP30,-0.16544823,0.868591194,1
975,ZC3HAV1,-0.1656463,0.8684353137,1
976,TARBP1,-0.16732982,0.8671105381,1
977,PPP1R3B,-0.16808906,0.8665132122,1
978,RGS2,-0.16950852,0.8653966771,1
979,GNS,-0.16960755,0.8653187893,1
980,ZNF793,-0.17092796,0.8642804107,1
981,AP5S1,-0.17092796,0.8642804107,1
982,GMEB2,-0.17112602,0.8641246741,1
983,LACTB,-0.17129107,0.8639948976,1
984,FLYWCH1,-0.17132409,0.8639689427,1
985,PITPNM2,-0.17155516,0.8637872628,1
986,RP11-295P9.3,-0.1716542,0.8637094022,1
987,FATE1,-0.1717202,0.8636574959,1
988,C9orf40,-0.17178623,0.8636055901,1
989,ANKAR,-0.17181924,0.8635796375,1
990,KIT,-0.17191827,0.8635017804,1
991,MSH6,-0.17241342,0.8631125149,1
992,ZNF318,-0.17340374,0.8623340837,1
993,TUT1,-0.17446008,0.8615039044,1
994,SPTLC2,-0.17538437,0.860777623,1
995,NUP155,-0.17686984,0.859610632,1
996,PPP6R3,-0.17719994,0.8593513422,1
997,PGAP2,-0.17733198,0.8592476305,1
998,PHKA2,-0.17733198,0.8592476305,1
999,TNKS2,-0.17753005,0.8590920675,1
1000,PDCD4,-0.17875142,0.8581328837,1
1001,ITPR3,-0.17888348,0.8580292007,1
1002,MSH2,-0.17944466,0.8575885751,1
1003,DDX56,-0.17977475,0.8573294044,1
1004,DAPK2,-0.18043496,0.856811109,1
1005,MIS18BP1,-0.18192042,0.8556451704,1
1006,ARID2,-0.18241559,0.8552565941,1
1007,RP11-677M14.3,-0.18324085,0.854609045,1
1008,ZNHIT6,-0.18330687,0.8545572453,1
1009,PHC2,-0.1834059,0.8544795469,1
1010,OCRL,-0.18360396,0.8543241544,1
1011,MEGF6,-0.18363698,0.8542982562,1
1012,GPER1,-0.18370299,0.8542464602,1
1013,PNPLA4,-0.18429717,0.853780325,1
1014,DMTN,-0.1843632,0.8537285354,1
1015,PREB,-0.1843632,0.8537285354,1
1016,RP11-509E16.1,-0.18462728,0.8535213831,1
1017,PPP1R37,-0.18462728,0.8535213831,1
1018,MICAL3,-0.18492438,0.8532883488,1
1019,CLK2,-0.18558459,0.8527705408,1
1020,STRN4,-0.18578266,0.8526152107,1
1021,KRIT1,-0.1862448,0.8522527962,1
1022,PTPN1,-0.1862778,0.8522269106,1
1023,GBP3,-0.18855552,0.8504411928,1
1024,CCDC88A,-0.18865456,0.8503635702,1
1025,TADA2A,-0.1897439,0.8495098178,1
1026,TRPV2,-0.19007401,0.8492511397,1
1027,DOPEY2,-0.19007401,0.8492511397,1
1028,ARFGEF2,-0.19033809,0.8490442089,1
1029,NHLRC2,-0.19060217,0.8488372886,1
1030,SYNM,-0.1909983,0.8485269275,1
1031,IQSEC3,-0.19159248,0.84806143,1
1032,SAT1,-0.19165851,0.8480097114,1
1033,PRKAR2B,-0.19185656,0.8478545593,1
1034,SC5D,-0.19350709,0.8465618549,1
1035,CDK10,-0.19380419,0.8463292119,1
1036,RXRA,-0.19469546,0.8456313632,1
1037,ADNP2,-0.19472848,0.8456055192,1
1038,STXBP6,-0.19591685,0.8446752488,1
1039,UEVLD,-0.19657706,0.8441585254,1
1040,GPATCH3,-0.19667609,0.8440810226,1
1041,RP11-35G9.3,-0.19674212,0.844029355,1
1042,KBTBD11,-0.19680813,0.843977688,1
1043,HDX,-0.19687416,0.8439260217,1
1044,SHQ1,-0.1970062,0.8438226911,1
1045,LYL1,-0.19707221,0.8437710268,1
1046,NOS3,-0.19707221,0.8437710268,1
1047,TRIM65,-0.19720426,0.8436677002,1
1048,AGRN,-0.19720426,0.8436677002,1
1049,MPV17L2,-0.19727027,0.8436160379,1
1050,TMEM199,-0.1976664,0.8433060784,1
1051,ASCC3,-0.19819456,0.8428928368,1
1052,NEIL1,-0.1986237,0.8425571098,1
1053,ULK1,-0.19915187,0.8421439467,1
1054,UNC45A,-0.2001752,0.8413435669,1
1055,SIK2,-0.20090142,0.8407756549,1
1056,CNOT11,-0.20113249,0.8405949729,1
1057,EML3,-0.20139658,0.8403884896,1
1058,MTA1,-0.20169367,0.840156209,1
1059,ANGEL1,-0.20228787,0.8396916894,1
1060,TAF13,-0.20248592,0.839536862,1
1061,ARHGAP19,-0.2033442,0.8388660149,1
1062,CCDC68,-0.2033442,0.8388660149,1
1063,TRIM44,-0.2040044,0.8383500584,1
1064,STARD4,-0.20420246,0.8381952849,1
1065,CTIF,-0.20426849,0.8381436952,1
1066,RP11-488C13.5,-0.20426849,0.8381436952,1
1067,CYB561,-0.20433451,0.8380921061,1
1068,FAM175B,-0.20453256,0.8379373431,1
1069,UBE2G2,-0.20509374,0.837498882,1
1070,NEDD4,-0.20605105,0.8367510355,1
1071,MTURN,-0.20631513,0.836544759,1
1072,WDR36,-0.20760255,0.835539322,1
1073,RAB12,-0.20816371,0.8351011386,1
1074,GTPBP2,-0.20879091,0.8346114647,1
1075,NAIP,-0.20918705,0.8343022301,1
1076,AKT1S1,-0.20935209,0.8341733899,1
1077,INTS4,-0.2093851,0.8341476224,1
1078,ANKS1A,-0.20958316,0.833993021,1
1079,LRRC14,-0.20984724,0.8337868959,1
1080,USP32,-0.20991327,0.8337353665,1
1081,DDX19B,-0.21011133,0.8335807823,1
1082,NPLOC4,-0.2125541,0.8316747747,1
1083,ZBTB11,-0.21384151,0.8306706547,1
1084,JUN,-0.2144687,0.830181568,1
1085,HDGFRP3,-0.21502988,0.8297440199,1
1086,DCUN1D2,-0.21542601,0.8294351942,1
1087,EIF4ENIF1,-0.21549203,0.8293837258,1
1088,GLYR1,-0.21562406,0.8292807912,1
1089,NAMPT,-0.21575612,0.8291778595,1
1090,TRIM69,-0.21734062,0.8279429089,1
1091,SGIP1,-0.21809985,0.8273513123,1
1092,BOLA1,-0.22087273,0.8251915329,1
1093,CADPS2,-0.22097176,0.8251144223,1
1094,PBX3,-0.22163197,0.8246003947,1
1095,FAM214A,-0.22216013,0.8241892268,1
1096,WDR25,-0.22229217,0.8240864423,1
1097,LRRC8B,-0.2223582,0.8240350512,1
1098,TBXA2R,-0.2226883,0.8237781071,1
1099,ADAL,-0.22447087,0.8223909357,1
1100,HDAC5,-0.22546117,0.8216205245,1
1101,ARSA,-0.22651751,0.8207989421,1
1102,ZNF335,-0.22678159,0.8205935772,1
1103,EOGT,-0.2271117,0.8203368884,1
1104,TSEN2,-0.22717772,0.8202855529,1
1105,NSMF,-0.22830008,0.819412968,1
1106,FAM73B,-0.22882824,0.8190024171,1
1107,RNF165,-0.22935641,0.8185919159,1
1108,ARL15,-0.22942242,0.8185406067,1
1109,HSPBAP1,-0.22942242,0.8185406067,1
1110,PPCDC,-0.22948845,0.8184892983,1
1111,RUSC2,-0.22995059,0.8181301614,1
1112,MAPKAP1,-0.23014866,0.8179762572,1
1113,SLC39A8,-0.23034672,0.8178223601,1
1114,XPR1,-0.23401088,0.8149765356,1
1115,KDM2B,-0.23414291,0.8148740286,1
1116,RP11-849H4.2,-0.23453905,0.8145665269,1
1117,B3GNT5,-0.23467109,0.8144640327,1
1118,SLC45A1,-0.23480313,0.8143615416,1
1119,ZMAT1,-0.23552935,0.8137978976,1
1120,SLC25A33,-0.23569441,0.8136698102,1
1121,PRDM1,-0.23774105,0.8120819405,1
1122,FAM111A,-0.23879738,0.8112626968,1
1123,ZMYM6,-0.24031587,0.810085396,1
1124,BOK,-0.24038188,0.8100342188,1
1125,UNC119B,-0.24057995,0.8098806919,1
1126,MED13L,-0.24150424,0.8091643298,1
1127,ZMIZ2,-0.24157026,0.8091131671,1
1128,RNASEH2A,-0.24183434,0.8089085249,1
1129,MEPCE,-0.24242853,0.8084481275,1
1130,S100A8,-0.24282466,0.8081412328,1
1131,IL15,-0.24282466,0.8081412328,1
1132,SBF2,-0.24351788,0.8076042381,1
1133,NLRP1,-0.24619173,0.8055338241,1
1134,CLUH,-0.24678591,0.8050739166,1
1135,ARHGAP18,-0.24721505,0.8047418031,1
1136,PI4K2B,-0.24734709,0.8046396214,1
1137,DPP9,-0.24761117,0.8044352681,1
1138,TCF20,-0.24784224,0.8042564699,1
1139,MAU2,-0.24787526,0.8042309281,1
1140,N4BP3,-0.24817234,0.8040010617,1
1141,TMEM189,-0.24820536,0.803975522,1
1142,GATAD2A,-0.25074714,0.8020095974,1
1143,KBTBD2,-0.25078017,0.8019840742,1
1144,DEPTOR,-0.25084618,0.8019330282,1
1145,RP11-589P10.5,-0.25352004,0.7998663815,1
1146,AC002310.12,-0.25352004,0.7998663815,1
1147,SLC16A14,-0.25352004,0.7998663815,1
1148,MS4A7,-0.25352004,0.7998663815,1
1149,PLEKHA8,-0.25352004,0.7998663815,1
1150,VSIG2,-0.25352004,0.7998663815,1
1151,ACP6,-0.25352004,0.7998663815,1
1152,ST6GALNAC3,-0.25352004,0.7998663815,1
1153,MANSC1,-0.25365207,0.799764361,1
1154,TTC7B,-0.2549725,0.7987443446,1
1155,GFPT2,-0.2581415,0.7962977093,1
1156,FMR1,-0.25932986,0.7953807357,1
1157,GAK,-0.2594619,0.7952788671,1
1158,TBXAS1,-0.25949493,0.7952534005,1
1159,TBKBP1,-0.259693,0.7951006056,1
1160,LDLRAD4,-0.259792,0.795024211,1
1161,TNNC2,-0.26081535,0.794234916,1
1162,SOX13,-0.2632251,0.7923770871,1
1163,TMEM204,-0.2657999,0.7903933116,1
1164,NOS2,-0.26619604,0.7900882356,1
1165,CTA-445C9.15,-0.26619604,0.7900882356,1
1166,KAT2B,-0.26725236,0.7892748568,1
1167,NFX1,-0.26758248,0.789020723,1
1168,STK11,-0.26778054,0.7888682534,1
1169,DHX33,-0.27190685,0.7856936525,1
1170,ADAMTS9-AS2,-0.27226996,0.7854144573,1
1171,PELI1,-0.27250102,0.785236802,1
1172,MLKL,-0.27266607,0.7851099122,1
1173,MYLPF,-0.27279812,0.7850084045,1
1174,COL27A1,-0.27293018,0.7849069004,1
1175,DTX3,-0.27309522,0.7847800254,1
1176,STOX2,-0.27421758,0.7839174277,1
